data;valor;preco;quantidade;tipo_operacao;taxa;ativo;tipo;categoria;descricao;forma_pagamento;indicador1;indicador2
25/10/2024;285.01;285.01;1.0;Lançamento;0.0;;despesa;Transporte;Estacionamento;PIX;0.0;0.0
25/10/2024;4499.08;44275.34;0.101616;Compra;14.0;ADA;investimento;Investimentos;ETFs;Débito Online;10.1873;8.5946
25/10/2024;328.27;328.27;1.0;Compra;0.0;;despesa;Transporte;Taxi;Dinheiro;0.0;0.0
25/10/2024;412.61;412.61;1.0;Pagamento;0.0;;despesa;Lazer;Viagem;Crédito;0.0;0.0
25/10/2024;370.39;370.39;1.0;Compra;0.0;;despesa;Lazer;Viagem;Débito Online;0.0;0.0
26/10/2024;2266.88;2266.88;1.0;Compra;0.0;;despesa;Moradia;Condomínio;Boleto;0.0;0.0
26/10/2024;457.6;457.6;1.0;Pagamento PIX;0.0;;despesa;Educação;Cursos;Boleto;0.0;0.0
27/10/2024;191.18;191.18;1.0;Débito;0.0;;despesa;Educação;Livros;Débito Online;0.0;0.0
27/10/2024;14633.6;23102.08;0.633432;Compra;13.01;DOGE;investimento;Investimentos;ETFs;Débito Online;11.98;8.0579
28/10/2024;469.93;469.93;1.0;Compra;0.0;;despesa;Educação;Cursos;PIX;0.0;0.0
28/10/2024;2524.69;17974.71;0.140458;Aplicação;5.0;BNB;investimento;Investimentos;Renda Fixa;PIX;6.1264;5.6884
29/10/2024;468.03;468.03;1.0;Lançamento;0.0;;despesa;Transporte;Estacionamento;Boleto;0.0;0.0
29/10/2024;4113.18;76.17;54.0;Venda;18.85;BBAS3;investimento;Investimentos;Ações;Débito;8.0919;0.2392
30/10/2024;8157.26;8157.26;1.0;Depósito;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
30/10/2024;10874.35;137.65;79.0;Dividendos;4.37;ABEV3;investimento;Investimentos;Renda Fixa;Débito Online;9.2095;2.9304
31/10/2024;4848.05;4848.05;1.0;Transferência PIX;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
01/11/2024;2453.5;2453.5;1.0;Transferência;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
01/11/2024;1078.27;1078.27;1.0;Compra;0.0;;despesa;Saúde;Consulta;Pix;0.0;0.0
01/11/2024;312.71;312.71;1.0;Débito;0.0;;despesa;Lazer;Viagem;Dinheiro;0.0;0.0
01/11/2024;8250.14;8250.14;1.0;Pix;0.0;;receita;Trabalho;Trabalho extra;Transferência;0.0;0.0
01/11/2024;178.37;178.37;1.0;Compra;0.0;;despesa;Saúde;Plano de Saúde;Crédito;0.0;0.0
02/11/2024;1738.18;1738.18;1.0;Pagamento;0.0;;despesa;Saúde;Exame;Boleto;0.0;0.0
03/11/2024;414.57;414.57;1.0;Débito;0.0;;despesa;Saúde;Exame;Crédito Parcelado;0.0;0.0
03/11/2024;490.35;490.35;1.0;Pagamento PIX;0.0;;despesa;Transporte;Ônibus;Crédito Parcelado;0.0;0.0
04/11/2024;2278.12;2278.12;1.0;Crédito;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
04/11/2024;704.08;704.08;1.0;Compra;0.0;;despesa;Educação;Livros;Crédito Parcelado;0.0;0.0
04/11/2024;1542.63;1542.63;1.0;Compra;0.0;;despesa;Saúde;Consulta;Boleto;0.0;0.0
05/11/2024;705.75;705.75;1.0;Pagamento PIX;0.0;;despesa;Educação;Cursos;Crédito;0.0;0.0
05/11/2024;1843.68;1843.68;1.0;Transferência PIX;0.0;;receita;Trabalho;Trabalho extra;PIX;0.0;0.0
05/11/2024;538.81;538.81;1.0;Lançamento;0.0;;despesa;Educação;Cursos;Crédito Parcelado;0.0;0.0
05/11/2024;1953.82;1953.82;1.0;Lançamento;0.0;;despesa;Moradia;IPTU;PIX;0.0;0.0
06/11/2024;1381.93;1381.93;1.0;Transferência PIX;0.0;;receita;Trabalho;Trabalho extra;PIX;0.0;0.0
06/11/2024;2082.93;2082.93;1.0;Pagamento;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
06/11/2024;9764.38;11851.05;0.823925;Dividendos;28.6;ETH;investimento;Investimentos;Ações;Débito;14.352;0.6003
06/11/2024;372.75;372.75;1.0;Débito;0.0;;despesa;Saúde;Consulta;Boleto;0.0;0.0
07/11/2024;1902.3;1902.3;1.0;Pagamento;0.0;;despesa;Moradia;Água;PIX;0.0;0.0
08/11/2024;264.11;264.11;1.0;Pagamento;0.0;;despesa;Alimentação;Delivery;Crédito Parcelado;0.0;0.0
08/11/2024;166.2;166.2;1.0;Pagamento;0.0;;despesa;Lazer;Cinema;Pix;0.0;0.0
08/11/2024;14186.37;14186.37;1.0;Pix;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
08/11/2024;3213.44;3213.44;1.0;Depósito;0.0;;receita;Trabalho;Trabalho extra;PIX;0.0;0.0
08/11/2024;1607.75;1607.75;1.0;Débito;0.0;;despesa;Saúde;Medicamento;Crédito Parcelado;0.0;0.0
09/11/2024;1632.01;1632.01;1.0;Compra;0.0;;despesa;Moradia;Condomínio;Boleto;0.0;0.0
10/11/2024;555.08;555.08;1.0;Pagamento;0.0;;despesa;Educação;Material Escolar;Pix;0.0;0.0
10/11/2024;2668.16;2668.16;1.0;Pagamento;0.0;;despesa;Moradia;Condomínio;Boleto;0.0;0.0
11/11/2024;11602.67;11602.67;1.0;Transferência PIX;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
11/11/2024;14180.37;14180.37;1.0;Depósito;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
11/11/2024;983.03;983.03;1.0;Débito;0.0;;despesa;Saúde;Exame;Transferência;0.0;0.0
12/11/2024;4967.11;4967.11;1.0;Resgate;5.69;LCA;investimento;Investimentos;ETFs;PIX;4.723;0.6347
12/11/2024;1288.98;1288.98;1.0;Compra;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
13/11/2024;4661.84;22923.63;0.203364;Resgate;7.35;DOT;investimento;Investimentos;ETFs;Débito Online;11.1045;9.6177
13/11/2024;334.17;334.17;1.0;Débito;0.0;;despesa;Saúde;Exame;Dinheiro;0.0;0.0
14/11/2024;1643.37;1643.37;1.0;Transferência PIX;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
14/11/2024;2001.17;2001.17;1.0;Resgate;6.81;CDB 110% CDI;investimento;Investimentos;Ações;Transferência;3.0869;0.7086
15/11/2024;11594.64;11594.64;1.0;Transferência PIX;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
15/11/2024;11894.91;84625.74;0.140559;Resgate;20.8;DOGE;investimento;Investimentos;Renda Fixa;Transferência;12.5285;2.1545
16/11/2024;452.25;452.25;1.0;Lançamento;0.0;;despesa;Alimentação;Supermercado;Transferência;0.0;0.0
16/11/2024;1186.67;1186.67;1.0;Lançamento;0.0;;despesa;Saúde;Consulta;Débito;0.0;0.0
17/11/2024;12650.89;12650.89;1.0;Crédito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
17/11/2024;493.67;493.67;1.0;Pagamento;0.0;;despesa;Transporte;Ônibus;Transferência;0.0;0.0
17/11/2024;7770.4;7770.4;1.0;Transferência PIX;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
18/11/2024;8692.57;8692.57;1.0;Pix;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
18/11/2024;7917.15;7917.15;1.0;Transferência PIX;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
19/11/2024;466.24;466.24;1.0;Compra;0.0;;despesa;Lazer;Hobby;Crédito;0.0;0.0
20/11/2024;470.25;470.25;1.0;Pagamento PIX;0.0;;despesa;Transporte;Estacionamento;Débito Online;0.0;0.0
20/11/2024;107.0;107.0;1.0;Débito;0.0;;despesa;Transporte;Metrô;Dinheiro;0.0;0.0
20/11/2024;242.65;242.65;1.0;Pagamento;0.0;;despesa;Transporte;Estacionamento;Transferência;0.0;0.0
20/11/2024;1835.12;65.54;28.0;Venda;5.23;B3SA3;investimento;Investimentos;Ações;PIX;5.565;0.9661
21/11/2024;373.97;373.97;1.0;Compra;0.0;;despesa;Transporte;Ônibus;Débito;0.0;0.0
21/11/2024;788.88;788.88;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Supermercado;Crédito Parcelado;0.0;0.0
22/11/2024;10269.18;190.17;54.0;Compra;8.58;PETR3;investimento;Investimentos;Renda Fixa;Débito Online;0.0955;2.2193
22/11/2024;2708.61;2708.61;1.0;Pagamento;0.0;;despesa;Moradia;Condomínio;Boleto;0.0;0.0
22/11/2024;816.93;816.93;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;Pix;0.0;0.0
22/11/2024;1188.29;1188.29;1.0;Compra;0.0;;despesa;Saúde;Exame;Débito;0.0;0.0
23/11/2024;330.29;330.29;1.0;Lançamento;0.0;;despesa;Transporte;Estacionamento;Boleto;0.0;0.0
23/11/2024;21736.28;93687.64;0.232008;Venda;24.17;BNB;investimento;Investimentos;Renda Fixa;Débito;9.223;5.8165
23/11/2024;1574.78;1574.78;1.0;Pagamento PIX;0.0;;despesa;Saúde;Consulta;Transferência;0.0;0.0
23/11/2024;4539.12;4539.12;1.0;Aplicação;1.49;LCI;investimento;Investimentos;Criptomoedas;Débito;0.5854;0.9756
24/11/2024;868.35;868.35;1.0;Lançamento;0.0;;despesa;Alimentação;Supermercado;Pix;0.0;0.0
24/11/2024;2183.82;2183.82;1.0;Débito;0.0;;despesa;Moradia;Internet;Boleto;0.0;0.0
24/11/2024;1633.35;1633.35;1.0;Pagamento PIX;0.0;;despesa;Moradia;Luz;Transferência;0.0;0.0
25/11/2024;564.7;564.7;1.0;Pagamento PIX;0.0;;despesa;Lazer;Show;Débito Online;0.0;0.0
25/11/2024;7172.0;143.44;50.0;Resgate;13.45;BOVA11;investimento;Investimentos;Criptomoedas;Débito;6.739;1.3424
25/11/2024;350.61;350.61;1.0;Pagamento PIX;0.0;;despesa;Transporte;Gasolina;Débito;0.0;0.0
26/11/2024;799.84;799.84;1.0;Lançamento;0.0;;despesa;Saúde;Medicamento;Pix;0.0;0.0
26/11/2024;11499.03;11499.03;1.0;Depósito;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
26/11/2024;325.51;325.51;1.0;Lançamento;0.0;;despesa;Saúde;Exame;Transferência;0.0;0.0
26/11/2024;535.8;535.8;1.0;Pagamento;0.0;;despesa;Lazer;Hobby;Transferência;0.0;0.0
26/11/2024;14847.69;14847.69;1.0;Depósito;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
27/11/2024;75.0;75.0;1.0;Compra;0.0;;despesa;Transporte;Estacionamento;Débito;0.0;0.0
27/11/2024;592.47;592.47;1.0;Débito;0.0;;despesa;Educação;Material Escolar;Pix;0.0;0.0
28/11/2024;180.31;180.31;1.0;Compra;0.0;;despesa;Transporte;Gasolina;Dinheiro;0.0;0.0
28/11/2024;761.14;761.14;1.0;Pagamento;0.0;;despesa;Saúde;Medicamento;Pix;0.0;0.0
28/11/2024;14654.91;14654.91;1.0;Pix;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
29/11/2024;4297.62;104.82;41.0;Compra;9.62;BOVA11;investimento;Investimentos;Ações;Transferência;0.2139;2.1338
29/11/2024;2267.66;2267.66;1.0;Compra;0.0;;despesa;Moradia;Luz;PIX;0.0;0.0
29/11/2024;924.64;924.64;1.0;Lançamento;0.0;;despesa;Saúde;Consulta;Crédito;0.0;0.0
30/11/2024;5466.94;5466.94;1.0;Transferência PIX;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
30/11/2024;7134.51;7134.51;1.0;Depósito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
30/11/2024;434.99;434.99;1.0;Débito;0.0;;despesa;Educação;Livros;PIX;0.0;0.0
30/11/2024;4419.89;4419.89;1.0;Crédito;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
30/11/2024;392.94;392.94;1.0;Compra;0.0;;despesa;Educação;Livros;Débito Online;0.0;0.0
01/12/2024;12451.6;12451.6;1.0;Transferência;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
01/12/2024;1163.93;1163.93;1.0;Lançamento;0.0;;despesa;Moradia;Aluguel;Boleto;0.0;0.0
02/12/2024;1098.86;1098.86;1.0;Compra;0.0;;despesa;Saúde;Medicamento;Pix;0.0;0.0
03/12/2024;1779.18;1779.18;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;Transferência;0.0;0.0
03/12/2024;494.41;494.41;1.0;Pagamento PIX;0.0;;despesa;Transporte;Metrô;Transferência;0.0;0.0
04/12/2024;472.2;472.2;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;PIX;0.0;0.0
04/12/2024;379.39;379.39;1.0;Pagamento;0.0;;despesa;Lazer;Hobby;Dinheiro;0.0;0.0
04/12/2024;44860.32;84773.75;0.529177;Compra;6.93;BTC;investimento;Investimentos;ETFs;Transferência;17.8602;0.9286
05/12/2024;117.25;117.25;1.0;Débito;0.0;;despesa;Lazer;Cinema;Débito Online;0.0;0.0
05/12/2024;448.36;448.36;1.0;Débito;0.0;;despesa;Lazer;Show;Débito Online;0.0;0.0
06/12/2024;1754.59;1754.59;1.0;Compra;0.0;;despesa;Saúde;Consulta;Pix;0.0;0.0
06/12/2024;398.96;398.96;1.0;Pagamento PIX;0.0;;despesa;Saúde;Plano de Saúde;Dinheiro;0.0;0.0
06/12/2024;772.99;772.99;1.0;Pagamento;0.0;;despesa;Alimentação;Delivery;Dinheiro;0.0;0.0
06/12/2024;791.41;791.41;1.0;Débito;0.0;;despesa;Educação;Cursos;Pix;0.0;0.0
07/12/2024;4975.93;4975.93;1.0;Pix;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
07/12/2024;722.75;722.75;1.0;Pagamento PIX;0.0;;despesa;Educação;Material Escolar;PIX;0.0;0.0
08/12/2024;423.17;423.17;1.0;Débito;0.0;;despesa;Transporte;Ônibus;Pix;0.0;0.0
09/12/2024;339.3;339.3;1.0;Pagamento PIX;0.0;;despesa;Lazer;Viagem;Pix;0.0;0.0
09/12/2024;331.61;331.61;1.0;Pagamento PIX;0.0;;despesa;Saúde;Exame;Pix;0.0;0.0
10/12/2024;1299.11;1299.11;1.0;Débito;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
10/12/2024;1957.7;1957.7;1.0;Lançamento;0.0;;despesa;Saúde;Consulta;Crédito;0.0;0.0
10/12/2024;360.86;360.86;1.0;Pagamento;0.0;;despesa;Alimentação;Merenda;Transferência;0.0;0.0
10/12/2024;3489.59;3489.59;1.0;Depósito;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
10/12/2024;1232.83;1232.83;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;PIX;0.0;0.0
11/12/2024;127.8;127.8;1.0;Lançamento;0.0;;despesa;Educação;Material Escolar;PIX;0.0;0.0
12/12/2024;364.7;364.7;1.0;Débito;0.0;;despesa;Lazer;Cinema;Transferência;0.0;0.0
12/12/2024;891.91;891.91;1.0;Débito;0.0;;despesa;Alimentação;Delivery;Crédito;0.0;0.0
12/12/2024;324.62;324.62;1.0;Pagamento PIX;0.0;;despesa;Lazer;Viagem;Boleto;0.0;0.0
12/12/2024;965.86;965.86;1.0;Compra;0.0;;despesa;Alimentação;Delivery;Transferência;0.0;0.0
13/12/2024;1652.48;1652.48;1.0;Compra;0.0;;despesa;Moradia;Internet;PIX;0.0;0.0
13/12/2024;393.84;393.84;1.0;Lançamento;0.0;;despesa;Transporte;Gasolina;Débito Online;0.0;0.0
14/12/2024;622.13;622.13;1.0;Pagamento;0.0;;despesa;Educação;Material Escolar;Transferência;0.0;0.0
14/12/2024;1939.44;1939.44;1.0;Débito;0.0;;despesa;Moradia;Internet;Boleto;0.0;0.0
14/12/2024;925.58;925.58;1.0;Débito;0.0;;despesa;Educação;Material Escolar;PIX;0.0;0.0
14/12/2024;3848.97;3848.97;1.0;Transferência;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
14/12/2024;642.26;642.26;1.0;Pagamento;0.0;;despesa;Educação;Material Escolar;Crédito Parcelado;0.0;0.0
15/12/2024;12531.09;12531.09;1.0;Depósito;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
15/12/2024;281.6;281.6;1.0;Pagamento;0.0;;despesa;Educação;Livros;Débito Online;0.0;0.0
15/12/2024;146.78;146.78;1.0;Compra;0.0;;despesa;Alimentação;Supermercado;PIX;0.0;0.0
16/12/2024;113.14;113.14;1.0;Débito;0.0;;despesa;Transporte;Gasolina;Débito Online;0.0;0.0
17/12/2024;220.6;220.6;1.0;Compra;0.0;;despesa;Transporte;Taxi;Crédito;0.0;0.0
18/12/2024;251.51;251.51;1.0;Débito;0.0;;despesa;Alimentação;Merenda;Boleto;0.0;0.0
18/12/2024;16888.25;94956.2;0.177853;Aplicação;4.83;DOT;investimento;Investimentos;Renda Fixa;PIX;1.6527;4.0547
18/12/2024;2744.91;43.57;63.0;Venda;8.43;B3SA3;investimento;Investimentos;Ações;Débito;6.5065;0.5621
18/12/2024;903.89;903.89;1.0;Débito;0.0;;despesa;Educação;Cursos;PIX;0.0;0.0
18/12/2024;423.95;84.79;5.0;Venda;18.94;VALE3;investimento;Investimentos;Renda Fixa;Débito;7.5193;1.8385
19/12/2024;422.53;422.53;1.0;Compra;0.0;;despesa;Saúde;Plano de Saúde;Débito Online;0.0;0.0
19/12/2024;476.16;476.16;1.0;Lançamento;0.0;;despesa;Alimentação;Supermercado;Crédito Parcelado;0.0;0.0
19/12/2024;7561.87;7561.87;1.0;Transferência;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
19/12/2024;2568.72;2568.72;1.0;Pagamento;0.0;;despesa;Moradia;Luz;Transferência;0.0;0.0
20/12/2024;15696.18;193.78;81.0;Compra;15.1;VALE3;investimento;Investimentos;Ações;PIX;9.948;0.0172
21/12/2024;906.35;906.35;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;Débito;0.0;0.0
21/12/2024;645.63;645.63;1.0;Lançamento;0.0;;despesa;Lazer;Cinema;Crédito;0.0;0.0
21/12/2024;2076.95;2076.95;1.0;Compra;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
22/12/2024;239.39;239.39;1.0;Compra;0.0;;despesa;Educação;Material Escolar;Crédito Parcelado;0.0;0.0
22/12/2024;2325.74;2325.74;1.0;Aplicação;9.56;LCI;investimento;Investimentos;Criptomoedas;Débito Online;0.5795;1.5277
23/12/2024;713.27;713.27;1.0;Débito;0.0;;despesa;Educação;Cursos;PIX;0.0;0.0
23/12/2024;251.19;251.19;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Supermercado;PIX;0.0;0.0
23/12/2024;930.72;930.72;1.0;Compra;0.0;;despesa;Alimentação;Restaurante;PIX;0.0;0.0
24/12/2024;3835.44;60.88;63.0;Aplicação;7.26;PETR4;investimento;Investimentos;ETFs;Transferência;0.2166;0.0463
24/12/2024;2593.3;2593.3;1.0;Pagamento PIX;0.0;;despesa;Moradia;Água;PIX;0.0;0.0
24/12/2024;158.07;158.07;1.0;Lançamento;0.0;;despesa;Transporte;Estacionamento;Débito Online;0.0;0.0
24/12/2024;2794.55;2794.55;1.0;Lançamento;0.0;;despesa;Moradia;Condomínio;Transferência;0.0;0.0
25/12/2024;258.09;258.09;1.0;Pagamento PIX;0.0;;despesa;Saúde;Exame;Boleto;0.0;0.0
25/12/2024;1345.38;1345.38;1.0;Compra;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
25/12/2024;13235.86;13235.86;1.0;Depósito;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
26/12/2024;942.02;942.02;1.0;Compra;0.0;;despesa;Educação;Livros;Crédito Parcelado;0.0;0.0
26/12/2024;343.92;343.92;1.0;Lançamento;0.0;;despesa;Educação;Livros;Pix;0.0;0.0
26/12/2024;3669.47;3669.47;1.0;Venda;0.3;CDB 110% CDI;investimento;Investimentos;Renda Fixa;Transferência;1.5623;1.4071
27/12/2024;1049.0;1049.0;1.0;Compra;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
27/12/2024;127.29;127.29;1.0;Débito;0.0;;despesa;Transporte;Metrô;Pix;0.0;0.0
27/12/2024;990.53;990.53;1.0;Pagamento PIX;0.0;;despesa;Educação;Livros;Crédito Parcelado;0.0;0.0
27/12/2024;785.85;785.85;1.0;Compra;0.0;;despesa;Alimentação;Merenda;PIX;0.0;0.0
28/12/2024;687.49;687.49;1.0;Débito;0.0;;despesa;Educação;Livros;Débito Online;0.0;0.0
28/12/2024;900.84;900.84;1.0;Débito;0.0;;despesa;Lazer;Viagem;Débito;0.0;0.0
28/12/2024;869.52;869.52;1.0;Pagamento PIX;0.0;;despesa;Educação;Faculdade;Boleto;0.0;0.0
28/12/2024;389.99;389.99;1.0;Compra;0.0;;despesa;Saúde;Medicamento;PIX;0.0;0.0
29/12/2024;1659.18;1659.18;1.0;Pagamento PIX;0.0;;despesa;Saúde;Medicamento;Crédito;0.0;0.0
29/12/2024;2046.66;2046.66;1.0;Pix;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
29/12/2024;6151.96;74.12;83.0;Compra;11.52;PETR4;investimento;Investimentos;ETFs;Débito;4.4847;2.1821
29/12/2024;286.28;286.28;1.0;Compra;0.0;;despesa;Lazer;Cinema;Crédito Parcelado;0.0;0.0
29/12/2024;388.92;388.92;1.0;Pagamento;0.0;;despesa;Educação;Faculdade;Crédito;0.0;0.0
30/12/2024;13854.91;13854.91;1.0;Crédito;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
30/12/2024;141.47;141.47;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;Boleto;0.0;0.0
30/12/2024;91.06;91.06;1.0;Débito;0.0;;despesa;Educação;Faculdade;Transferência;0.0;0.0
31/12/2024;1531.27;1531.27;1.0;Pagamento;0.0;;despesa;Saúde;Exame;Crédito;0.0;0.0
01/01/2025;2969.57;2969.57;1.0;Pagamento;0.0;;despesa;Moradia;Luz;Transferência;0.0;0.0
01/01/2025;8832.57;8832.57;1.0;Crédito;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
02/01/2025;1433.17;1433.17;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;Débito;0.0;0.0
02/01/2025;691.57;62.87;11.0;Aplicação;1.52;SPXI11;investimento;Investimentos;ETFs;Transferência;2.8328;2.3204
02/01/2025;11543.74;11543.74;1.0;Depósito;0.0;;receita;Trabalho;Trabalho extra;Transferência;0.0;0.0
02/01/2025;13464.09;13464.09;1.0;Crédito;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
03/01/2025;1564.13;1564.13;1.0;Débito;0.0;;despesa;Moradia;IPTU;Boleto;0.0;0.0
04/01/2025;1823.01;1823.01;1.0;Pagamento;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
04/01/2025;148.34;148.34;1.0;Lançamento;0.0;;despesa;Transporte;Gasolina;Crédito Parcelado;0.0;0.0
04/01/2025;155.77;155.77;1.0;Compra;0.0;;despesa;Transporte;Gasolina;Débito;0.0;0.0
04/01/2025;1709.8;1709.8;1.0;Débito;0.0;;despesa;Moradia;Aluguel;Boleto;0.0;0.0
05/01/2025;1699.09;1699.09;1.0;Pagamento PIX;0.0;;despesa;Moradia;Condomínio;Transferência;0.0;0.0
05/01/2025;193.19;193.19;1.0;Débito;0.0;;despesa;Lazer;Viagem;Crédito;0.0;0.0
06/01/2025;2246.65;2246.65;1.0;Transferência PIX;0.0;;receita;Trabalho;Trabalho extra;PIX;0.0;0.0
07/01/2025;176.75;176.75;1.0;Pagamento PIX;0.0;;despesa;Transporte;Gasolina;Boleto;0.0;0.0
08/01/2025;892.39;892.39;1.0;Débito;0.0;;despesa;Lazer;Show;Dinheiro;0.0;0.0
08/01/2025;652.23;652.23;1.0;Débito;0.0;;despesa;Alimentação;Delivery;Débito Online;0.0;0.0
08/01/2025;2490.83;2490.83;1.0;Compra;0.0;;despesa;Moradia;IPTU;Boleto;0.0;0.0
09/01/2025;592.97;592.97;1.0;Pagamento;0.0;;despesa;Lazer;Hobby;Dinheiro;0.0;0.0
09/01/2025;1740.65;1740.65;1.0;Pagamento PIX;0.0;;despesa;Moradia;Internet;PIX;0.0;0.0
09/01/2025;4645.13;4645.13;1.0;Transferência;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
09/01/2025;589.22;589.22;1.0;Pagamento;0.0;;despesa;Alimentação;Supermercado;Boleto;0.0;0.0
09/01/2025;101.4;101.4;1.0;Débito;0.0;;despesa;Transporte;Metrô;Transferência;0.0;0.0
10/01/2025;241.8;241.8;1.0;Lançamento;0.0;;despesa;Alimentação;Restaurante;Crédito Parcelado;0.0;0.0
10/01/2025;1069.88;1069.88;1.0;Compra;0.0;;despesa;Saúde;Plano de Saúde;Débito;0.0;0.0
10/01/2025;1111.99;1111.99;1.0;Pagamento PIX;0.0;;despesa;Moradia;Internet;Boleto;0.0;0.0
10/01/2025;3376.38;3376.38;1.0;Depósito;0.0;;receita;Trabalho;Trabalho extra;Transferência;0.0;0.0
10/01/2025;801.53;801.53;1.0;Pagamento PIX;0.0;;despesa;Educação;Material Escolar;PIX;0.0;0.0
11/01/2025;105.64;105.64;1.0;Débito;0.0;;despesa;Educação;Material Escolar;Transferência;0.0;0.0
12/01/2025;817.33;817.33;1.0;Compra;0.0;;despesa;Educação;Cursos;Pix;0.0;0.0
12/01/2025;1180.11;1180.11;1.0;Pagamento;0.0;;despesa;Saúde;Exame;Débito;0.0;0.0
13/01/2025;515.59;515.59;1.0;Débito;0.0;;despesa;Lazer;Cinema;Dinheiro;0.0;0.0
13/01/2025;11187.43;11187.43;1.0;Transferência;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
13/01/2025;977.66;977.66;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;Pix;0.0;0.0
13/01/2025;2875.25;2875.25;1.0;Débito;0.0;;despesa;Moradia;IPTU;PIX;0.0;0.0
14/01/2025;14173.3;14173.3;1.0;Pix;0.0;;receita;Trabalho;Salário;Transferência;0.0;0.0
15/01/2025;12713.38;12713.38;1.0;Depósito;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
15/01/2025;1072.73;1072.73;1.0;Pagamento PIX;0.0;;despesa;Moradia;Condomínio;Boleto;0.0;0.0
15/01/2025;498.51;498.51;1.0;Pagamento;0.0;;despesa;Transporte;Taxi;Débito Online;0.0;0.0
15/01/2025;5978.6;5978.6;1.0;Transferência PIX;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
15/01/2025;11427.52;11427.52;1.0;Transferência PIX;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
16/01/2025;2079.17;2079.17;1.0;Compra;0.0;;despesa;Moradia;Água;PIX;0.0;0.0
16/01/2025;318.26;318.26;1.0;Pagamento PIX;0.0;;despesa;Transporte;Estacionamento;Pix;0.0;0.0
16/01/2025;124.86;124.86;1.0;Débito;0.0;;despesa;Saúde;Consulta;Crédito Parcelado;0.0;0.0
16/01/2025;3706.04;3706.04;1.0;Compra;7.59;CDB 100% CDI;investimento;Investimentos;Renda Fixa;Débito;0.4172;1.2348
17/01/2025;361.42;361.42;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Merenda;Transferência;0.0;0.0
17/01/2025;2343.39;2343.39;1.0;Compra;0.0;;despesa;Moradia;Aluguel;Transferência;0.0;0.0
17/01/2025;294.45;294.45;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Restaurante;Boleto;0.0;0.0
18/01/2025;1631.76;1631.76;1.0;Compra;0.0;;despesa;Saúde;Plano de Saúde;PIX;0.0;0.0
19/01/2025;815.74;815.74;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Delivery;Boleto;0.0;0.0
