2025-10-07 20:43:33 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:40:07 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:07 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:40:07 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:07 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:40:08 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:40:08 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:40:08 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:08 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:40:09 | WARNING  | core.ai_services:_make_api_call:91 | Tentativa 1 falhou: [WinError 10053] An established connection was aborted by the software in your host machine
2025-10-07 21:40:09 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:40:09 | WARNING  | core.ai_services:_make_api_call:91 | Tentativa 2 falhou: [WinError 10053] An established connection was aborted by the software in your host machine
2025-10-07 21:40:09 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:40:09 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:09 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:40:09 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:09 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:40:10 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:40:11 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:40:11 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:40:11 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 197
2025-10-07 21:40:11 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.085s | tokens=197
2025-10-07 21:40:11 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:40:31 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:40:31 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:40:31 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:32 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:40:32 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:40:32 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:32 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:40:32 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:40:32 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:40:34 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:40:34 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 188
2025-10-07 21:40:34 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.441s | tokens=188
2025-10-07 21:40:34 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:42:26 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:42:26 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:42:26 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:28 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:42:28 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:42:28 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:39 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 21:42:39 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:39 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 21:42:44 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 100)
2025-10-07 21:42:44 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Produto selecionado: Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox
2025-10-07 21:42:44 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:44 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 21:42:44 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:44 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 21:42:44 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:44 | ERROR    | __main__:main:503 | Erro no dashboard: partially initialized module 'pandas' from 'D:\GithubGit\MeuPortfolio\pricetrack-ai\venv\Lib\site-packages\pandas\__init__.py' has no attribute 'Series' (most likely due to a circular import)
2025-10-07 21:42:48 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 100)
2025-10-07 21:42:48 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:52 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:42:52 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:42:52 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:42:52 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:52 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 100)
2025-10-07 21:42:52 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:42:52 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:52 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:42:52 | INFO     | __main__:main:457 | Página de alertas carregada com sucesso
2025-10-07 21:47:11 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:47:11 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:47:11 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:47:11 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:47:11 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:47:11 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:47:13 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:47:13 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 159
2025-10-07 21:47:13 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 1.341s | tokens=159
2025-10-07 21:47:13 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:49:36 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:49:36 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:49:36 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:49:36 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:49:36 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:49:36 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:49:36 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:49:36 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:49:36 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:49:39 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 21:49:39 | INFO     | __main__:initialize_session_state:136 | Session state inicializado
2025-10-07 21:49:39 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:49:39 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:49:39 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 198
2025-10-07 21:49:39 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 3.042s | tokens=198
2025-10-07 21:49:40 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 21:49:40 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 21:49:40 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:49:40 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 21:49:40 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:49:40 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 21:49:42 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 21:49:42 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 172
2025-10-07 21:49:42 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 1.741s | tokens=172
2025-10-07 21:49:42 | INFO     | __main__:main:408 | Página inicial carregada com sucesso
2025-10-07 21:50:05 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 21:50:05 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:50:05 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 21:51:07 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 21:51:07 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:51:07 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 21:52:27 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 21:52:27 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:52:27 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 21:59:47 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 21:59:47 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 21:59:47 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 22:00:02 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 22:00:02 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:00:02 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 22:02:56 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:02:56 | INFO     | __main__:initialize_session_state:54 | Session state inicializado
2025-10-07 22:02:56 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:02:56 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:02:56 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 22:02:56 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:02:56 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:02:56 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:02:56 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 22:02:57 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:02:57 | ERROR    | __main__:main:426 | Erro na página inicial: name 'initialize_session_state' is not defined
2025-10-07 22:02:59 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 22:02:59 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 173
2025-10-07 22:02:59 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.297s | tokens=173
2025-10-07 22:03:04 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:03:04 | ERROR    | __main__:main:424 | Erro na página inicial: name 'initialize_session_state' is not defined
2025-10-07 22:03:11 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:03:11 | ERROR    | __main__:main:424 | Erro na página inicial: name 'initialize_session_state' is not defined
2025-10-07 22:03:16 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:03:16 | INFO     | __main__:initialize_session_state:36 | Session state inicializado
2025-10-07 22:03:16 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:03:17 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:03:17 | INFO     | __main__:main:429 | Página inicial carregada com sucesso
2025-10-07 22:04:30 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:04:30 | INFO     | __main__:initialize_session_state:36 | Session state inicializado
2025-10-07 22:04:30 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:04:31 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:04:31 | INFO     | __main__:main:429 | Página inicial carregada com sucesso
2025-10-07 22:06:18 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:06:19 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:06:19 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 22:06:22 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 22:06:22 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 171
2025-10-07 22:06:22 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.506s | tokens=171
2025-10-07 22:06:22 | INFO     | __main__:main:504 | Página inicial carregada com sucesso
2025-10-07 22:08:17 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:08:17 | INFO     | __main__:initialize_session_state:36 | Session state inicializado
2025-10-07 22:08:17 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 22:08:17 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:08:17 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:08:18 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:08:18 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:08:18 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:08:18 | INFO     | __main__:main:504 | Página inicial carregada com sucesso
2025-10-07 22:08:39 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:08:39 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:08:40 | INFO     | __main__:main:504 | Página inicial carregada com sucesso
2025-10-07 22:10:39 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:10:39 | INFO     | __main__:initialize_session_state:36 | Session state inicializado
2025-10-07 22:10:39 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:10:39 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:10:39 | INFO     | __main__:main:504 | Página inicial carregada com sucesso
2025-10-07 22:12:22 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:12:23 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:12:23 | INFO     | __main__:main:542 | Página inicial carregada com sucesso
2025-10-07 22:13:05 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:13:06 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:13:06 | INFO     | __main__:main:540 | Página inicial carregada com sucesso
2025-10-07 22:13:13 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:13:13 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 10)
2025-10-07 22:13:13 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:13 | INFO     | __main__:main:407 | Página de pesquisa carregada com sucesso
2025-10-07 22:13:15 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:13:15 | INFO     | __main__:main:540 | Página inicial carregada com sucesso
2025-10-07 22:13:17 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:13:17 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 100)
2025-10-07 22:13:17 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Produto selecionado: Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox
2025-10-07 22:13:17 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:17 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 22:13:17 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:17 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 22:13:17 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:17 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 22:13:17 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 22:13:21 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 22:13:21 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 499
2025-10-07 22:13:21 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 3.593s | tokens=499
2025-10-07 22:13:21 | INFO     | core.ai_services:generate_product_summary:257 | Resumo gerado para 'Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox'
2025-10-07 22:13:21 | INFO     | core.logger:log_performance:245 | Performance - generate_summary | Duration: 3.594s | summary_length=1368
2025-10-07 22:13:21 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:21 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Resumo gerado para: Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox
2025-10-07 22:13:21 | INFO     | core.database:get_product:55 | Produto encontrado: ID 1
2025-10-07 22:13:21 | INFO     | google.genai.models:generate_content:6490 | AFC is enabled with max remote calls: 10.
2025-10-07 22:13:21 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:13:21 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 22:13:21 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:21 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:13:21 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:21 | INFO     | __main__:main:540 | Página inicial carregada com sucesso
2025-10-07 22:13:23 | INFO     | httpx._client:_send_single_request:1025 | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-07 22:13:23 | INFO     | core.logger:log_api_call:168 | API call 'gemini_api_call' executada com sucesso. Tokens usados: 629
2025-10-07 22:13:23 | INFO     | core.logger:log_performance:245 | Performance - gemini_api_call | Duration: 2.603s | tokens=629
2025-10-07 22:13:23 | INFO     | core.ai_services:summarize_reviews:314 | Análise de reviews gerada para 'Geladeira Samsung French Door RF22R7351SG/AZ Inverse 582 Litros Inox'
2025-10-07 22:13:23 | INFO     | core.logger:log_performance:245 | Performance - summarize_reviews | Duration: 2.604s | sentiment_score=0.75
2025-10-07 22:13:23 | ERROR    | core.database:__exit__:476 | Transação revertida devido a erro: 
2025-10-07 22:13:47 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:13:48 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:13:48 | INFO     | __main__:main:538 | Página inicial carregada com sucesso
2025-10-07 22:13:58 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:13:58 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 22:13:58 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:13:58 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:13:58 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:58 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 100)
2025-10-07 22:13:58 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:13:58 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:58 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:13:58 | INFO     | __main__:main:457 | Página de alertas carregada com sucesso
2025-10-07 22:14:02 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:14:02 | INFO     | __main__:main:538 | Página inicial carregada com sucesso
2025-10-07 22:14:37 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:14:37 | INFO     | core.logger:log_user_action:202 | Ação do usuário: Celebração ativada
2025-10-07 22:14:37 | INFO     | __main__:main:538 | Página inicial carregada com sucesso
2025-10-07 22:14:55 | INFO     | core.logger:setup_logging:116 | Sistema de logging Loguru inicializado com sucesso
2025-10-07 22:14:56 | INFO     | core.ai_services:_initialize_model:46 | Cliente Gemini (google-genai) inicializado | key=****COSM | source=manual | model=gemini-2.5-flash
2025-10-07 22:14:56 | INFO     | __main__:display_recent_alerts:375 | Iniciando exibição de alertas...
2025-10-07 22:14:56 | INFO     | __main__:_cached_alerts:355 | Buscando alertas no banco de dados...
2025-10-07 22:14:56 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:14:56 | INFO     | __main__:_cached_alerts:360 | Total de alertas ativos encontrados: 0
2025-10-07 22:14:56 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:14:56 | INFO     | __main__:_cached_alerts:363 | Total de alertas disparados: 0
2025-10-07 22:14:56 | INFO     | __main__:_cached_alerts:368 | Alertas filtrados (últimos 7 dias): 0
2025-10-07 22:14:56 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:14:56 | INFO     | __main__:display_recent_alerts:377 | Alertas a serem exibidos: 0
2025-10-07 22:14:56 | INFO     | __main__:display_recent_alerts:397 | Nenhum alerta para exibir
2025-10-07 22:14:56 | INFO     | __main__:main:553 | Página inicial carregada com sucesso
2025-10-07 22:15:02 | INFO     | core.database:get_stats:410 | Estatísticas calculadas: {'total_products': 4, 'active_alerts': 0, 'products_with_history': 4, 'products_with_tags': 4, 'coverage_percentage': 100.0}
2025-10-07 22:15:02 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:15:02 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:15:02 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:15:02 | INFO     | core.database:get_all_products:80 | Listados 4 produtos (offset: 0, limit: 100)
2025-10-07 22:15:02 | INFO     | core.database:get_active_alerts:317 | Encontrados 0 alertas ativos
2025-10-07 22:15:02 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
2025-10-07 22:15:02 | INFO     | core.database:__exit__:479 | Transação commitada com sucesso
